SrcAddr,DstAddr,SrcMac,DstMac,Sport,Dport,State,Proto,SrcRate,DstRate,class
192.168.0.24,192.168.0.194,04:32:f4:45:17:b3,Broadcast,,,INT,arp,0.238842,0.0,6
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,51996.0,8899.0,REQ,udp,579.030334,0.0,5
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,5549.0,80.0,sER,tcp,1.112635,0.0,4
222.245.133.208,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,4049.0,554.0,s,tcp,0.0,0.0,1
222.223.20.34,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,7121.0,554.0,s,tcp,0.0,0.0,1
192.168.0.13,192.168.0.16,bc:1c:81:4b:ae:ba,f0:18:98:5e:ff:9f,,,RSP,arp,0.0,0.499401,6
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,1761.0,s,tcp,0.0,0.0,7
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,55984.0,8043.0,REQ,udp,42.414566,0.0,5
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,4086.0,52330.0,E,tcp,0.0,0.0,2
222.192.174.52,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,8915.0,554.0,s,tcp,0.0,0.0,1
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,57929.0,3030.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,55916.0,9101.0,s,tcp,0.0,0.0,7
192.168.0.24,192.168.0.13,04:32:f4:45:17:b3,bc:1c:81:4b:ae:ba,5782.0,23.0,sE,tcp,42.813194,0.0,3
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,52797.0,8011.0,INT,udp,32.230968,0.0,5
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,9531.0,7777.0,E,tcp,0.0,0.0,2
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,5879.0,80.0,sE,tcp,1.751577,0.0,4
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,1233.0,s,tcp,0.0,0.0,7
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,6085.0,80.0,sE,tcp,426.621155,0.0,4
222.110.144.3,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,4898.0,554.0,s,tcp,0.0,0.0,1
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,57929.0,8194.0,s,tcp,0.0,0.0,7
222.92.199.238,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,1748.0,554.0,s,tcp,0.0,0.0,1
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,7290.0,52330.0,E,tcp,0.0,0.0,2
222.113.7.18,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,6458.0,554.0,s,tcp,0.0,0.0,1
222.55.219.180,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,2034.0,554.0,s,tcp,0.0,0.0,1
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,7309.0,52330.0,E,tcp,0.0,0.0,2
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,51862.0,554.0,sE,tcp,326.744019,0.0,8
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,60065.0,8011.0,REQ,udp,32.504494,0.0,5
192.168.0.13,192.168.0.24,bc:1c:81:4b:ae:ba,04:32:f4:45:17:b3,5673.0,23.0,sE,tcp,40.870541,0.0,3
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,57929.0,6669.0,s,tcp,677.506775,0.0,7
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,5694.0,80.0,s,tcp,0.0,0.0,4
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,55916.0,6839.0,s,tcp,0.0,0.0,7
222.179.200.16,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,8056.0,554.0,s,tcp,0.0,0.0,1
192.168.0.15,192.168.0.196,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,1.078173,0.0,9
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,4569.0,52330.0,E,tcp,0.0,0.0,2
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,51594.0,8200.0,sE,tcp,279.095734,0.0,8
192.168.0.13,192.168.0.24,bc:1c:81:4b:ae:ba,04:32:f4:45:17:b3,5853.0,23.0,sE,tcp,55.220654,0.0,3
192.168.0.15,192.168.0.45,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,0.0,0.0,9
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,64782.0,9988.0,REQ,udp,72.72908000000002,0.0,5
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,55916.0,2382.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.30,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,3.257212,0.0,9
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,60222.0,8899.0,INT,udp,1133.139404,0.0,5
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,57929.0,34571.0,s,tcp,0.0,0.0,7
222.219.39.50,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,8561.0,554.0,s,tcp,0.0,0.0,1
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,60115.0,8899.0,INT,udp,1058.7619630000004,0.0,5
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,60062.0,8011.0,REQ,udp,32.588081,0.0,5
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,4699.0,52330.0,E,tcp,0.0,0.0,2
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,62742.0,8043.0,REQ,udp,42.702698,0.0,5
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,8085.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,1086.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,57929.0,3826.0,s,tcp,0.0,0.0,7
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,60215.0,8899.0,INT,udp,904.768982,0.0,5
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,57929.0,901.0,s,tcp,0.0,0.0,7
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,52698.0,7777.0,E,tcp,0.0,0.0,2
192.168.0.15,192.168.0.54,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,3.248103,0.0,9
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,6149.0,80.0,R,tcp,0.0,0.0,4
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,2222.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.186,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,1.628861,0.0,9
192.168.0.15,192.168.0.3,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,3.249834,0.0,9
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,51822.0,8000.0,sE,tcp,146.84288,0.0,8
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,55985.0,8043.0,REQ,udp,43.685081,0.0,5
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,55916.0,2702.0,s,tcp,0.0,0.0,7
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,3428.0,52330.0,E,tcp,0.0,0.0,2
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,55916.0,4129.0,s,tcp,0.0,0.0,7
192.168.0.24,192.168.0.13,04:32:f4:45:17:b3,bc:1c:81:4b:ae:ba,5799.0,23.0,sE,tcp,30.79373,0.0,3
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,64122.0,80.0,E,tcp,0.0,0.0,4
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,57929.0,7.0,s,tcp,0.0,0.0,7
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,60152.0,8899.0,INT,udp,156.274323,0.0,5
222.251.16.52,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,4921.0,554.0,s,tcp,0.0,0.0,1
192.168.0.15,192.168.0.97,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,1.629968,0.0,9
222.176.134.60,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,6700.0,554.0,s,tcp,0.0,0.0,1
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,14238.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.35,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,0.0,0.0,9
192.168.0.13,192.168.0.24,bc:1c:81:4b:ae:ba,04:32:f4:45:17:b3,5894.0,23.0,sER,tcp,4.500937,0.0,3
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,5994.0,80.0,sER,tcp,2.064636,0.0,4
222.208.59.64,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,4762.0,554.0,s,tcp,0.0,0.0,1
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,3689.0,52330.0,E,tcp,0.0,0.0,2
192.168.0.15,192.168.0.68,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,3.27463,0.0,9
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,1044.0,s,tcp,0.0,0.0,7
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,5118.0,52330.0,E,tcp,1.30229,0.0,2
222.169.68.31,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,1938.0,554.0,s,tcp,0.0,0.0,1
222.50.70.146,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,8422.0,554.0,s,tcp,0.0,0.0,1
192.168.0.14,192.168.0.1,a8:66:7f:0e:3f:54,88:36:6c:d7:1c:56,53235,80,SEfC,tcp,0.0,813.809082,0
222.143.150.20,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,4765.0,554.0,s,tcp,0.0,0.0,1
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,5888.0,80.0,sER,tcp,1.112416,0.0,4
192.168.0.15,192.168.0.28,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,0.0,0.0,9
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,57929.0,56737.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.18,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,101.584717,0.0,9
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,6059.0,52330.0,E,tcp,0.0,0.0,2
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,60216.0,8899.0,INT,udp,446.055908,0.0,5
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,60194.0,8899.0,INT,udp,293.0136720000001,0.0,5
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,55983.0,8043.0,REQ,udp,43.050823,0.0,5
222.194.141.198,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,6953.0,554.0,s,tcp,0.0,0.0,1
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,51998.0,8899.0,INT,udp,175.23909,0.0,5
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,3273.0,52330.0,E,tcp,0.0,0.0,2
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,57929.0,2106.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,57929.0,1060.0,s,tcp,0.0,0.0,7
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,55987.0,8043.0,REQ,udp,42.896847,0.0,5
223.39.118.176,192.168.0.23,88:36:6c:d7:1c:56,a8:2b:b9:d6:5d:9c,443,37434,E,tcp,1.328051,0.0,0
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,41260.0,7777.0,E,tcp,0.0,0.0,2
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,55916.0,1048.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,38292.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.192,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,0.0,0.0,9
192.168.0.15,192.168.0.233,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,0.0,0.0,9
192.168.0.13,239.255.255.250,bc:1c:81:4b:ae:ba,01:00:5e:7f:ff:fa,49415,1900,INT,udp,15.953416,0.0,0
222.229.57.226,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,3301.0,554.0,s,tcp,0.0,0.0,1
192.168.0.24,192.168.0.1,04:32:f4:45:17:b3,f0:18:98:5e:ff:9f,,,RSP,arp,0.0,0.54232,6
222.202.182.30,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,8344.0,554.0,s,tcp,0.0,0.0,1
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,63589.0,7777.0,E,tcp,0.0,0.0,2
222.94.254.26,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,7669.0,554.0,s,tcp,0.0,0.0,1
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,56110.0,8043.0,REQ,udp,43.101315,0.0,5
192.168.0.15,192.168.0.202,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,1.626561,0.0,9
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,55916.0,5877.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.33,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,0.88918,0.0,9
192.168.0.15,192.168.0.55,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,3.32045,0.0,9
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,23246.0,7777.0,E,tcp,0.0,0.0,2
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,51998.0,8899.0,REQ,udp,173.12355,0.0,5
222.162.67.110,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,3300.0,554.0,s,tcp,0.0,0.0,1
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,41970.0,554.0,R,tcp,0.0,0.0,7
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,5781.0,80.0,sE,tcp,1.260606,0.0,4
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,56110.0,8043.0,REQ,udp,43.017292,0.0,5
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,60147.0,8899.0,INT,udp,224.864166,0.0,5
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,2461.0,52330.0,E,tcp,0.315961,0.0,2
192.168.0.15,192.168.0.123,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,1.6412650000000002,0.0,9
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,6230.0,80.0,sER,tcp,1.179133,0.0,4
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,51994.0,8899.0,REQ,udp,174.249405,0.0,5
192.168.0.24,192.168.0.13,04:32:f4:45:17:b3,bc:1c:81:4b:ae:ba,5795.0,23.0,sEf,tcp,0.0,0.0,3
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,57929.0,545.0,s,tcp,423.146118,0.0,7
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,4875.0,80.0,E,tcp,270.0513,0.0,4
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,4959.0,80.0,R,tcp,1362.397827,0.0,4
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,6230.0,52330.0,E,tcp,0.0,0.0,2
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,4680.0,52330.0,E,tcp,0.28728200000000004,0.0,2
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,1272.0,52330.0,E,tcp,0.0,0.0,2
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,55916.0,1218.0,s,tcp,0.0,0.0,7
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,56112.0,8043.0,REQ,udp,42.927811,0.0,5
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,2105.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.224,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,0.0,0.0,9
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,64783.0,9988.0,INT,udp,68.276131,0.0,5
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,7647.0,52330.0,E,tcp,0.0,0.0,2
192.168.0.24,192.168.0.13,04:32:f4:45:17:b3,bc:1c:81:4b:ae:ba,5783.0,23.0,sE,tcp,46.35178,0.0,3
222.153.50.8,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,7578.0,554.0,s,tcp,0.0,0.0,1
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,51992.0,8899.0,REQ,udp,175.018448,0.0,5
222.247.220.117,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,4659.0,554.0,s,tcp,0.0,0.0,1
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,32771.0,s,tcp,0.0,0.0,7
192.168.0.24,192.168.0.1,04:32:f4:45:17:b3,f0:18:98:5e:ff:9f,,,RSP,arp,0.0,0.523759,6
222.199.126.99,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,4193.0,554.0,s,tcp,0.0,0.0,1
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,5215.0,80.0,sER,tcp,3.671391,0.0,4
222.246.65.113,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,1180.0,554.0,s,tcp,0.0,0.0,1
192.168.0.23,223.39.118.176,a8:2b:b9:d6:5d:9c,88:36:6c:d7:1c:56,37482,443,SEC,tcp,29.300882,97.669609,0
192.168.0.13,192.168.0.24,bc:1c:81:4b:ae:ba,04:32:f4:45:17:b3,11386.0,23.0,sE,tcp,47.320801,0.0,3
192.168.0.15,192.168.0.235,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,0.0,0.0,9
222.101.53.146,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,2018.0,554.0,s,tcp,0.0,0.0,1
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,57929.0,1192.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.37,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,165.86498999999995,0.0,9
222.104.95.139,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,5261.0,554.0,s,tcp,0.0,0.0,1
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,60054.0,8899.0,INT,udp,78.907196,0.0,5
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,60064.0,8011.0,REQ,udp,32.285591,0.0,5
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,34182.0,7777.0,E,tcp,0.0,0.0,2
192.168.0.15,192.168.0.41,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,3.248303,0.0,9
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,6010.0,80.0,R,tcp,0.0,0.0,4
48:4b:aa:2c:d8:f9,bc:1c:81:4b:ae:ba,48:4b:aa:2c:d8:f9,bc:1c:81:4b:ae:ba,,,INT,unknown,0.0,0.0,0
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,55916.0,1328.0,s,tcp,0.0,0.0,7
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,7972.0,52330.0,E,tcp,0.261282,0.0,2
192.168.0.13,192.168.0.16,bc:1c:81:4b:ae:ba,48:4b:aa:2c:d8:f9,9020,49784,EfR,tcp,322.670105,114.664566,0
192.168.0.15,192.168.0.162,f0:18:98:5e:ff:9f,Broadcast,,,INT,arp,0.0,0.0,9
222.5.166.133,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,2093.0,554.0,s,tcp,0.0,0.0,1
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,5193.0,80.0,sER,tcp,3.018831,0.0,4
222.219.236.214,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,4012.0,554.0,s,tcp,0.0,0.0,1
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,4890.0,52330.0,E,tcp,0.322876,0.0,2
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,5202.0,80.0,ER,tcp,1.6583830000000002,0.0,4
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,55916.0,8300.0,s,tcp,0.0,0.0,7
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,6673.0,52330.0,E,tcp,0.8299629999999999,0.0,2
222.197.254.152,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,7202.0,554.0,s,tcp,0.0,0.0,1
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,60192.0,8899.0,INT,udp,699.549438,0.0,5
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,51991.0,8899.0,REQ,udp,172.088913,0.0,5
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,2220.0,52330.0,E,tcp,0.0,0.0,2
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,49438.0,8011.0,REQ,udp,32.584732,0.0,5
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,55916.0,1056.0,s,tcp,0.0,0.0,7
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,57929.0,5190.0,s,tcp,0.0,0.0,7
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,64132.0,7777.0,E,tcp,0.0,0.0,2
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,55916.0,5963.0,s,tcp,0.0,0.0,7
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,5013.0,80.0,sE,tcp,499.251129,0.0,4
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,445.0,s,tcp,0.0,0.0,7
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,5554.0,80.0,R,tcp,0.0,0.0,4
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,1384.0,52330.0,E,tcp,1.460276,0.0,2
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,10004.0,s,tcp,0.0,0.0,7
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,59473.0,80.0,sE,tcp,46.852673,0.0,4
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,55916.0,2106.0,s,tcp,0.0,0.0,7
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,24431.0,7777.0,E,tcp,0.0,0.0,2
192.168.0.13,210.89.164.90,bc:1c:81:4b:ae:ba,88:36:6c:d7:1c:56,6312.0,80.0,R,tcp,0.0,0.0,4
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,59472.0,80.0,sE,tcp,244.081024,0.0,4
222.135.250.186,192.168.0.13,88:36:6c:f2:ce:a7,bc:1c:81:4b:ae:ba,3575.0,554.0,s,tcp,0.0,0.0,1
192.168.0.15,192.168.0.13,f0:18:98:5e:ff:9f,bc:1c:81:4b:ae:ba,52143.0,2046.0,s,tcp,0.0,0.0,7
192.168.0.24,210.89.164.90,04:32:f4:45:17:b3,88:36:6c:d7:1c:56,60053.0,8899.0,INT,udp,906.465088,0.0,5
